Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
rafa e paulo,2020-11-27 17:13:24,00:00:19,Autoplayed: user action: None; ,Era uma vez um sonho,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:19,Not latest view,BR (Brazil)
rafa e paulo,2020-11-27 08:14:02,01:35:53,,Era uma vez um sonho,,Xiaomi M19 Set Top Box,01:51:56,Not latest view,BR (Brazil)
rafa e paulo,2020-11-27 08:07:42,00:05:39,Autoplayed: user action: Unspecified; ,Era uma vez um sonho,,Samsung 2017 Kant-M UHD TV Smart TV,00:16:47,Not latest view,BR (Brazil)
rafa e paulo,2020-11-27 08:02:10,00:03:37,Autoplayed: user action: Unspecified; ,Era uma vez um sonho,,Xiaomi M19 Set Top Box,00:14:42,Not latest view,BR (Brazil)
rafa e paulo,2020-11-27 07:50:51,00:09:57,Autoplayed: user action: Unspecified; ,Era uma vez um sonho,,Samsung 2017 Kant-M UHD TV Smart TV,00:11:09,Not latest view,BR (Brazil)
rafa e paulo,2020-11-27 07:49:30,00:01:14,,Era uma vez um sonho,,Samsung 2017 Kant-M UHD TV Smart TV,00:01:14,Not latest view,BR (Brazil)
rafa e paulo,2020-11-27 06:46:03,01:15:41,,Sintonizados no Amor,,Xiaomi M19 Set Top Box,01:15:41,01:15:41,BR (Brazil)
rafa e paulo,2020-11-27 04:12:59,00:26:07,Autoplayed: user action: None; ,Da Decoração ao Makeover: Temporada 1: Sala de cinema (Episódio 3),,Xiaomi M19 Set Top Box,00:26:11,00:26:11,BR (Brazil)
rafa e paulo,2020-11-27 03:46:17,00:26:41,Autoplayed: user action: None; ,Da Decoração ao Makeover: Temporada 1: Casa sob medida (Episódio 2),,Xiaomi M19 Set Top Box,00:26:45,00:26:45,BR (Brazil)
rafa e paulo,2020-11-27 03:18:04,00:28:10,,Da Decoração ao Makeover: Temporada 1: Casa dos sonhos (Episódio 1),,Xiaomi M19 Set Top Box,00:28:10,00:28:10,BR (Brazil)
rafa e paulo,2020-11-27 01:33:39,01:44:16,,Crônicas de Natal: Parte Dois,,Xiaomi M19 Set Top Box,01:44:16,01:44:16,BR (Brazil)
rafa e paulo,2020-11-27 00:59:05,00:34:00,Autoplayed: user action: Unspecified; ,Casa Pronta para o Natal: Temporada 1: Uma crônica de dois Natais (Episódio 4),,Xiaomi M19 Set Top Box,00:34:00,00:34:00,BR (Brazil)
rafa e paulo,2020-11-26 06:03:26,00:44:55,Autoplayed: user action: None; ,Operação Ecstasy: Temporada 2: Soldiers of Love (Episódio 3),,Xiaomi M19 Set Top Box,00:45:06,00:45:06,BR (Brazil)
rafa e paulo,2020-11-26 05:17:03,00:46:21,Autoplayed: user action: None; ,Operação Ecstasy: Temporada 2: Pentágono (Episódio 2),,Xiaomi M19 Set Top Box,00:46:33,00:46:33,BR (Brazil)
rafa e paulo,2020-11-26 04:22:48,00:44:57,Autoplayed: user action: Unspecified; ,Operação Ecstasy: Temporada 2: El Dorado (Episódio 1),,Xiaomi M19 Set Top Box,00:45:08,00:45:08,BR (Brazil)
rafa e paulo,2020-11-26 04:10:37,00:12:08,Autoplayed: user action: None; ,Operação Ecstasy: Temporada 1: Hora do show (Episódio 10),,Xiaomi M19 Set Top Box,00:50:47,00:50:47,BR (Brazil)
rafa e paulo,2020-11-26 03:50:00,00:20:17,,Operação Ecstasy: Temporada 1: Hora do show (Episódio 10),,Xiaomi M19 Set Top Box,00:38:40,Not latest view,BR (Brazil)
rafa e paulo,2020-11-26 03:24:19,00:18:01,,Operação Ecstasy: Temporada 1: Hora do show (Episódio 10),,Xiaomi M19 Set Top Box,00:18:23,Not latest view,BR (Brazil)
rafa e paulo,2020-11-26 02:37:10,00:47:05,,Operação Ecstasy: Temporada 1: Fundo do poço (Episódio 9),,Xiaomi M19 Set Top Box,00:47:19,00:47:19,BR (Brazil)
rafa e paulo,2020-11-26 02:30:51,00:00:02,,Operação Ecstasy: Temporada 1: Fundo do poço (Episódio 9),,Xiaomi M19 Set Top Box,00:00:25,Not latest view,BR (Brazil)
rafa e paulo,2020-11-26 02:12:23,00:18:22,,Operação Ecstasy: Temporada 1: Novo mundo (Episódio 8),,Xiaomi M19 Set Top Box,00:53:15,00:53:15,BR (Brazil)
rafa e paulo,2020-11-26 01:42:22,00:18:06,Autoplayed: user action: Unspecified; ,Operação Ecstasy: Temporada 1: Novo mundo (Episódio 8),,Xiaomi M19 Set Top Box,00:34:55,Not latest view,BR (Brazil)
rafa e paulo,2020-11-26 01:24:36,00:10:48,Autoplayed: user action: Unspecified; ,Operação Ecstasy: Temporada 1: Novo mundo (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:16:50,Not latest view,BR (Brazil)
rafa e paulo,2020-11-25 21:42:40,00:05:39,,Operação Ecstasy: Temporada 1: Novo mundo (Episódio 8),,Xiaomi M19 Set Top Box,00:06:02,Not latest view,BR (Brazil)
rafa e paulo,2020-11-25 20:56:29,00:46:06,,Operação Ecstasy: Temporada 1: Aquele policial (Episódio 7),,Xiaomi M19 Set Top Box,00:46:29,00:46:29,BR (Brazil)
rafa e paulo,2020-11-25 20:03:21,00:53:05,,Operação Ecstasy: Temporada 1: Sirenes (Episódio 6),,Xiaomi M19 Set Top Box,00:53:05,00:53:05,BR (Brazil)
rafa e paulo,2020-11-25 07:31:23,00:52:56,Autoplayed: user action: None; ,Operação Ecstasy: Temporada 1: Sirenes (Episódio 6),,Xiaomi M19 Set Top Box,00:53:08,Not latest view,BR (Brazil)
rafa e paulo,2020-11-25 06:40:43,00:50:36,Autoplayed: user action: None; ,Operação Ecstasy: Temporada 1: Cruzando a fronteira (Episódio 5),,Xiaomi M19 Set Top Box,00:50:58,00:50:58,BR (Brazil)
rafa e paulo,2020-11-25 05:50:38,00:50:01,Autoplayed: user action: Unspecified; ,Operação Ecstasy: Temporada 1: Legio Patria Nostra (Episódio 4),,Xiaomi M19 Set Top Box,00:50:16,00:50:16,BR (Brazil)
rafa e paulo,2020-11-25 04:54:34,00:46:00,,Operação Ecstasy: Temporada 1: Drogas italianas (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:46:22,00:46:22,BR (Brazil)
rafa e paulo,2020-11-25 04:06:12,00:44:53,,Operação Ecstasy: Temporada 1: Altamente sensíveis (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:15,00:45:15,BR (Brazil)
rafa e paulo,2020-11-25 03:16:26,00:44:49,,Operação Ecstasy: Temporada 1: Acampamento (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:44:57,00:44:57,BR (Brazil)
rafa e paulo,2020-11-25 03:16:16,00:00:02,Autoplayed: user action: Unspecified; ,Operação Ecstasy: Temporada 1: Altamente sensíveis (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,Not latest view,BR (Brazil)
rafa e paulo,2020-11-24 04:56:07,00:21:31,Autoplayed: user action: None; ,Modern Family: Temporada 10: Fugir para casar? (Episódio 20),,Xiaomi M19 Set Top Box,00:21:31,Not latest view,BR (Brazil)
rafa e paulo,2020-11-24 04:34:33,00:21:32,Autoplayed: user action: None; ,Modern Family: Temporada 10: Diga sim (Episódio 19),,Xiaomi M19 Set Top Box,00:21:32,Not latest view,BR (Brazil)
rafa e paulo,2020-11-24 04:12:42,00:21:40,Autoplayed: user action: Unspecified; ,Modern Family: Temporada 10: Só para homens (Episódio 18),,Xiaomi M19 Set Top Box,00:21:32,Not latest view,BR (Brazil)
rafa e paulo,2020-11-22 17:37:34,00:37:01,Autoplayed: user action: None; ,Casa Pronta para o Natal: Temporada 1: Meu Natal à italiana (Episódio 3),,Xiaomi M19 Set Top Box,00:37:06,00:37:06,BR (Brazil)
rafa e paulo,2020-11-22 17:01:49,00:35:43,Autoplayed: user action: None; ,"Casa Pronta para o Natal: Temporada 1: Cidade pequena, Natal grande (Episódio 2)",,Xiaomi M19 Set Top Box,00:35:48,00:35:48,BR (Brazil)
rafa e paulo,2020-11-22 16:22:44,00:39:02,,Casa Pronta para o Natal: Temporada 1: Não é o Natal da mamãe! (Episódio 1),,Xiaomi M19 Set Top Box,00:39:02,00:39:02,BR (Brazil)
rafa e paulo,2020-11-22 08:09:37,00:23:23,Autoplayed: user action: Unspecified; ,Vida a Bordo: Temporada 1: Rebeldia (Episódio 8),,Xiaomi M19 Set Top Box,00:25:03,Not latest view,BR (Brazil)
rafa e paulo,2020-11-22 07:29:27,00:40:06,Autoplayed: user action: Unspecified; ,Vida a Bordo: Temporada 1: Sozinhos em casa (Episódio 7),,Xiaomi M19 Set Top Box,00:41:12,00:41:12,BR (Brazil)
rafa e paulo,2020-11-22 05:19:33,01:59:32,,Mudo,,Xiaomi M19 Set Top Box,01:59:32,01:59:32,BR (Brazil)
rafa e paulo,2020-11-22 05:14:19,00:00:01,,Mudo,,Xiaomi M19 Set Top Box,00:00:01,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 21:08:43,00:53:20,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Anjos melhores (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:54:18,00:54:18,BR (Brazil)
rafa e paulo,2020-11-21 20:24:10,00:44:00,,The Alienist: O Anjo das Trevas: Última saída para o Brooklyn (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:21,00:45:21,BR (Brazil)
rafa e paulo,2020-11-21 20:22:14,00:01:01,,The Alienist: O Anjo das Trevas: Lembrança da morte (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:09,00:48:09,BR (Brazil)
rafa e paulo,2020-11-21 18:04:26,00:46:56,Autoplayed: user action: None; ,The Alienist: O Anjo das Trevas: Anjos melhores (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:47:54,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 17:20:04,00:44:20,Autoplayed: user action: None; ,The Alienist: O Anjo das Trevas: Última saída para o Brooklyn (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:21,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 16:38:00,00:36:08,,The Alienist: O Anjo das Trevas: Lembrança da morte (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:47:03,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 16:36:08,00:00:34,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Anjos melhores (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:19,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 07:34:19,00:15:22,Autoplayed: user action: Unspecified; ,Zona de Separação: Temporada 1: Outro mundo (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:15:22,00:15:22,BR (Brazil)
rafa e paulo,2020-11-21 02:24:03,00:36:53,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Anjos melhores (Episódio 8),,Xiaomi M19 Set Top Box,00:37:50,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 01:39:41,00:44:21,Autoplayed: user action: None; ,The Alienist: O Anjo das Trevas: Última saída para o Brooklyn (Episódio 7),,Xiaomi M19 Set Top Box,00:45:21,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 00:47:45,00:47:41,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Lembrança da morte (Episódio 6),,Xiaomi M19 Set Top Box,00:47:02,Not latest view,BR (Brazil)
rafa e paulo,2020-11-21 00:38:58,00:08:43,,The Alienist: O Anjo das Trevas: Antes que seja tarde (Episódio 5),,Xiaomi M19 Set Top Box,00:47:58,00:47:58,BR (Brazil)
rafa e paulo,2020-11-21 00:23:15,00:02:33,,The Alienist: O Anjo das Trevas: Antes que seja tarde (Episódio 5),,Xiaomi M19 Set Top Box,00:39:21,Not latest view,BR (Brazil)
rafa e paulo,2020-11-20 23:36:18,00:35:33,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Antes que seja tarde (Episódio 5),,Xiaomi M19 Set Top Box,00:36:52,Not latest view,BR (Brazil)
rafa e paulo,2020-11-20 22:59:35,00:00:19,Autoplayed: user action: None; ,Inacreditável Esporte Clube: Temporada 1: Salto de rã (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:22,00:00:22,BR (Brazil)
rafa e paulo,2020-11-20 22:27:56,00:31:35,Autoplayed: user action: None; ,Inacreditável Esporte Clube: Temporada 1: Dança canina (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:31:39,00:31:39,BR (Brazil)
rafa e paulo,2020-11-20 21:53:37,00:34:15,Autoplayed: user action: None; ,Inacreditável Esporte Clube: Temporada 1: Ioiô (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:34:18,00:34:18,BR (Brazil)
rafa e paulo,2020-11-20 21:19:35,00:31:09,Autoplayed: user action: Unspecified; ,Inacreditável Esporte Clube: Temporada 1: O melhor penteado (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:28:10,00:28:10,BR (Brazil)
rafa e paulo,2020-11-20 20:50:42,00:28:47,,Inacreditável Esporte Clube: Temporada 1: Roda de queijo (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:28:47,00:28:47,BR (Brazil)
rafa e paulo,2020-11-20 20:08:47,00:40:27,Autoplayed: user action: None; ,Vida a Bordo: Temporada 1: Bebendo com o inimigo (Episódio 6),,Xiaomi M19 Set Top Box,00:41:31,00:41:31,BR (Brazil)
rafa e paulo,2020-11-20 19:29:18,00:39:27,Autoplayed: user action: None; ,Vida a Bordo: Temporada 1: Vivendo com o diabo (Episódio 5),,Xiaomi M19 Set Top Box,00:40:56,00:40:56,BR (Brazil)
rafa e paulo,2020-11-20 18:48:18,00:40:45,Autoplayed: user action: None; ,Vida a Bordo: Temporada 1: Desfazendo as malas (Episódio 4),,Xiaomi M19 Set Top Box,00:41:53,00:41:53,BR (Brazil)
rafa e paulo,2020-11-20 18:07:24,00:40:52,Autoplayed: user action: None; ,Vida a Bordo: Temporada 1: Dieta complicada (Episódio 3),,Xiaomi M19 Set Top Box,00:41:50,00:41:50,BR (Brazil)
rafa e paulo,2020-11-20 17:26:34,00:40:49,Autoplayed: user action: None; ,Vida a Bordo: Temporada 1: Respire fundo (Episódio 2),,Xiaomi M19 Set Top Box,00:40:49,00:40:49,BR (Brazil)
rafa e paulo,2020-11-20 17:04:55,00:21:34,Autoplayed: user action: Unspecified; ,Vida a Bordo: Temporada 1: Levantar âncora (Episódio 1),,Xiaomi M19 Set Top Box,00:21:34,00:21:34,BR (Brazil)
rafa e paulo,2020-11-20 02:26:52,00:31:26,,Questão de Tempo,,Xiaomi M19 Set Top Box,00:31:26,00:31:26,BR (Brazil)
rafa e paulo,2020-11-20 02:20:14,00:00:23,,Questão de Tempo,,Xiaomi M19 Set Top Box,00:00:23,Not latest view,BR (Brazil)
rafa e paulo,2020-11-20 00:23:08,00:30:57,,Inacreditável Esporte Clube: Temporada 1: A vez da pimenta (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:30:57,00:30:57,BR (Brazil)
rafa e paulo,2020-11-20 00:22:39,00:00:03,Autoplayed: user action: None; ,Maniac: Minissérie: Opção C (Episódio 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:03,00:00:03,BR (Brazil)
rafa e paulo,2020-11-19 22:16:11,00:49:09,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Revelação (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:50:22,00:50:22,BR (Brazil)
rafa e paulo,2020-11-19 21:17:30,00:47:50,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Labirinto (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:47:29,00:47:29,BR (Brazil)
rafa e paulo,2020-11-19 19:44:16,00:49:56,,The Alienist: O Anjo das Trevas: Gente má (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:49:28,00:49:28,BR (Brazil)
rafa e paulo,2020-11-19 19:44:02,00:00:03,,The Alienist: O Anjo das Trevas: Labirinto (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:03,Not latest view,BR (Brazil)
rafa e paulo,2020-11-19 18:38:21,00:40:36,Autoplayed: user action: Unspecified; ,Nasce uma Rainha: Season 1: Adla Davis (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:41:26,00:41:26,BR (Brazil)
rafa e paulo,2020-11-19 17:58:05,00:40:11,Autoplayed: user action: None; ,Nasce uma Rainha: Season 1: Indra Haretrava (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:41:01,00:41:01,BR (Brazil)
rafa e paulo,2020-11-19 17:28:02,00:29:58,Autoplayed: user action: Unspecified; ,Nasce uma Rainha: Season 1: Ramona (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:41:51,00:41:51,BR (Brazil)
rafa e paulo,2020-11-19 00:34:25,01:44:38,Autoplayed: user action: Unspecified; ,Tempestade: Planeta em Fúria,,Samsung 2017 Kant-M UHD TV Smart TV,01:42:20,01:42:20,BR (Brazil)
rafa e paulo,2020-11-18 01:14:56,00:09:44,Autoplayed: user action: None; ,The Alienist: O Anjo das Trevas: Labirinto (Episódio 3),,Xiaomi M19 Set Top Box,00:10:34,Not latest view,BR (Brazil)
rafa e paulo,2020-11-18 00:26:28,00:48:26,Autoplayed: user action: None; ,The Alienist: O Anjo das Trevas: Gente má (Episódio 2),,Xiaomi M19 Set Top Box,00:49:29,Not latest view,BR (Brazil)
rafa e paulo,2020-11-17 23:59:27,00:26:48,Autoplayed: user action: Unspecified; ,The Alienist: O Anjo das Trevas: Ex ore infantium (Episódio 1),,Xiaomi M19 Set Top Box,00:46:48,00:46:48,BR (Brazil)
rafa e paulo,2020-11-17 23:56:35,00:02:32,,The Crown: Temporada 1: Windsor (Episódio 3),,Xiaomi M19 Set Top Box,00:02:32,00:02:32,BR (Brazil)
rafa e paulo,2020-11-17 20:28:51,00:11:03,Autoplayed: user action: None; ,Nasce uma Rainha: Season 1: Ramona (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:11:53,Not latest view,BR (Brazil)
rafa e paulo,2020-11-17 19:46:46,00:42:00,Autoplayed: user action: None; ,Nasce uma Rainha: Season 1: Carlão Sensação (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:50,00:42:50,BR (Brazil)
rafa e paulo,2020-11-17 19:05:17,00:41:24,Autoplayed: user action: None; ,Nasce uma Rainha: Season 1: Juju Glow (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:14,00:42:14,BR (Brazil)
rafa e paulo,2020-11-17 18:22:34,00:42:38,Autoplayed: user action: Unspecified; ,Nasce uma Rainha: Season 1: Paola Di Verona (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:38,00:42:38,BR (Brazil)
rafa e paulo,2020-11-14 20:20:18,00:40:15,,O Gambito da Rainha: Minissérie: Fim de jogo (Episódio 7),,Xiaomi M19 Set Top Box,01:06:51,01:06:51,BR (Brazil)
rafa e paulo,2020-11-14 20:19:46,00:00:04,,Indiana Jones e a Última Cruzada,,Xiaomi M19 Set Top Box,00:00:04,00:00:04,BR (Brazil)
rafa e paulo,2020-11-14 17:57:17,01:38:10,Autoplayed: user action: Unspecified; ,Indiana Jones e a Última Cruzada,,Xiaomi M19 Set Top Box,02:02:49,Not latest view,BR (Brazil)
rafa e paulo,2020-11-14 17:54:59,00:00:14,Autoplayed: user action: Unspecified; ,Indiana Jones e o Reino da Caveira de Cristal,,Xiaomi M19 Set Top Box,00:00:14,00:00:14,BR (Brazil)
rafa e paulo,2020-11-14 06:57:35,01:06:46,Autoplayed: user action: None; ,O Gambito da Rainha: Minissérie: Fim de jogo (Episódio 7),,Xiaomi M19 Set Top Box,01:06:51,Not latest view,BR (Brazil)
rafa e paulo,2020-11-14 05:59:42,00:57:42,Autoplayed: user action: Unspecified; ,O Gambito da Rainha: Minissérie: Partidas adiadas (Episódio 6),,Xiaomi M19 Set Top Box,00:57:21,00:57:21,BR (Brazil)
rafa e paulo,2020-11-14 05:49:40,00:05:50,,O Gambito da Rainha: Minissérie: Treinamento (Episódio 5),,Xiaomi M19 Set Top Box,00:45:34,00:45:34,BR (Brazil)
rafa e paulo,2020-11-14 05:02:41,00:41:37,Autoplayed: user action: None; ,O Gambito da Rainha: Minissérie: Treinamento (Episódio 5),,Xiaomi M19 Set Top Box,00:41:43,Not latest view,BR (Brazil)
rafa e paulo,2020-11-14 04:23:41,00:38:57,Autoplayed: user action: Unspecified; ,O Gambito da Rainha: Minissérie: Meio de jogo (Episódio 4),,Xiaomi M19 Set Top Box,00:45:56,00:45:56,BR (Brazil)
rafa e paulo,2020-11-14 01:23:20,02:02:48,Autoplayed: user action: Unspecified; ,Indiana Jones e a Última Cruzada,,Xiaomi M19 Set Top Box,02:02:48,Not latest view,BR (Brazil)
rafa e paulo,2020-11-13 20:57:53,00:07:01,,O Gambito da Rainha: Minissérie: Meio de jogo (Episódio 4),,Xiaomi M19 Set Top Box,00:07:01,Not latest view,BR (Brazil)
rafa e paulo,2020-11-13 20:48:24,00:00:02,,O Gambito da Rainha: Minissérie: Meio de jogo (Episódio 4),,Xiaomi M19 Set Top Box,00:00:06,Not latest view,BR (Brazil)
rafa e paulo,2020-11-13 20:03:37,00:43:33,,O Gambito da Rainha: Minissérie: Peões duplos (Episódio 3),,Xiaomi M19 Set Top Box,00:43:33,00:43:33,BR (Brazil)
rafa e paulo,2020-11-13 19:51:44,00:00:01,,O Gambito da Rainha: Minissérie: Peões duplos (Episódio 3),,Xiaomi M19 Set Top Box,00:00:06,Not latest view,BR (Brazil)
rafa e paulo,2020-11-13 18:49:20,01:02:21,,O Gambito da Rainha: Minissérie: O torneio (Episódio 2),,Xiaomi M19 Set Top Box,01:02:25,01:02:25,BR (Brazil)
rafa e paulo,2020-11-13 18:20:14,00:29:02,Autoplayed: user action: Unspecified; ,O Gambito da Rainha: Minissérie: Aberturas (Episódio 1),,Xiaomi M19 Set Top Box,00:56:29,00:56:29,BR (Brazil)
rafa e paulo,2020-11-13 07:08:07,00:12:09,,O Gambito da Rainha: Minissérie: Aberturas (Episódio 1),,Xiaomi M19 Set Top Box,00:27:35,Not latest view,BR (Brazil)
rafa e paulo,2020-11-13 06:55:17,00:10:00,Autoplayed: user action: None; ,O Gambito da Rainha: Minissérie: Aberturas (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:15:32,Not latest view,BR (Brazil)
rafa e paulo,2020-11-12 09:15:14,00:56:36,Autoplayed: user action: Unspecified; ,Pine Gap: Temporada 1: Episódio 6 (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:57:27,00:57:27,BR (Brazil)
rafa e paulo,2020-11-12 06:16:55,00:54:30,Autoplayed: user action: Unspecified; ,Pine Gap: Temporada 1: Episódio 5 (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:54:35,00:54:35,BR (Brazil)
rafa e paulo,2020-11-12 06:04:03,00:12:40,Autoplayed: user action: Unspecified; ,Pine Gap: Temporada 1: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:55:23,00:55:23,BR (Brazil)
rafa e paulo,2020-11-10 14:23:36,00:48:32,,Matrix Revolutions,,Xiaomi M19 Set Top Box,02:00:38,02:00:38,BR (Brazil)
rafa e paulo,2020-11-10 13:45:11,00:23:56,Autoplayed: user action: Unspecified; ,Matrix Revolutions,,Xiaomi M19 Set Top Box,01:12:11,Not latest view,BR (Brazil)
rafa e paulo,2020-11-10 10:36:18,00:41:49,,Pine Gap: Temporada 1: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:46,Not latest view,BR (Brazil)
rafa e paulo,2020-11-10 09:41:31,00:54:44,Autoplayed: user action: None; ,Pine Gap: Temporada 1: Episódio 3 (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:54:49,00:54:49,BR (Brazil)
rafa e paulo,2020-11-10 08:49:13,00:52:13,Autoplayed: user action: None; ,Pine Gap: Temporada 1: Episódio 2 (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:52:18,00:52:18,BR (Brazil)
rafa e paulo,2020-11-10 07:54:23,00:54:44,Autoplayed: user action: Unspecified; ,Pine Gap: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:54:44,00:54:44,BR (Brazil)
rafa e paulo,2020-11-10 02:48:25,00:56:00,Autoplayed: user action: Unspecified; ,O Que Ficou Para Trás,,Xiaomi M19 Set Top Box,01:26:13,01:26:13,BR (Brazil)
